Timestamp,PM10,PM2.5,CO,NO2,SO2,O3
1709776800,95.76,75.5,2216.34,10.97,7.45,0.59
1709780400,83.22,65.76,1922.61,15.25,5.66,1.77
1709784000,17.89,14.16,614.17,8.4,2.32,20.03
1709787600,11.06,8.59,480.65,5.23,1.91,25.03
1709791200,8.13,6.15,440.6,4.67,1.86,24.32
1709794800,5.71,4.08,400.54,4.11,1.65,20.74
1709798400,4.35,2.94,370.5,3.81,1.51,18.78
1709802000,3.88,2.56,363.83,4.11,1.46,16.63
1709805600,5.06,3.31,427.25,6.17,1.86,12.16
1709809200,7.68,4.97,520.71,8.83,2.41,6.26
1709812800,10.44,6.59,554.08,8.91,2.56,3.93
1709816400,14.35,8.87,594.14,8.91,2.83,3.08
1709820000,15.9,9.55,574.11,7.88,2.62,3.35
1709823600,15.41,8.94,527.38,6.68,2.24,4.38
1709827200,15.87,9.11,520.71,6.51,2.09,3.76
1709830800,16.85,9.91,554.08,6.6,1.91,1.61
1709834400,18.58,11.29,567.44,5.83,1.68,0.56
1709838000,20.63,12.7,560.76,4.58,1.46,0.23
1709841600,24.08,15.11,580.79,3.6,1.51,0.06
1709845200,29.48,19.23,640.87,3.34,1.88,0.01
1709848800,36.03,24.62,741.0,3.6,2.5,0.0
1709852400,40.28,28.63,854.49,3.64,2.62,0.0
1709856000,47.5,34.11,1081.47,3.94,3.61,0.03
1709859600,52.69,37.9,1388.55,5.44,5.19,0.21
1709863200,50.9,36.11,1495.36,8.23,5.42,0.76
1709866800,44.72,31.1,1348.5,13.37,4.65,3.35
1709870400,19.23,13.88,674.25,7.8,2.44,33.26
1709874000,15.11,11.45,554.08,4.46,1.97,43.27
1709877600,13.86,10.86,520.71,3.77,1.88,44.35
1709881200,12.99,10.17,507.35,3.81,1.7,38.98
1709884800,12.83,9.92,520.71,4.71,1.85,33.97
1709888400,13.02,9.9,547.41,6.34,2.24,29.68
1709892000,20.87,15.58,841.14,16.45,4.29,15.91
1709895600,35.67,26.36,1321.79,24.68,6.26,2.21
1709899200,48.4,35.59,1548.77,20.73,6.32,0.08
1709902800,56.09,42.35,1602.17,17.14,5.78,0.04
1709906400,56.56,43.76,1495.36,14.74,4.71,0.06
1709910000,51.04,39.75,1281.74,12.68,3.61,0.18
1709913600,41.83,32.63,1041.41,11.14,2.71,0.63
1709917200,32.33,25.75,867.84,9.68,1.97,1.15
1709920800,24.67,20.07,720.98,7.8,1.36,1.88
1709924400,19.7,16.12,614.17,5.83,1.0,2.7
1709928000,16.6,13.55,540.73,4.71,0.82,3.35
1709931600,14.65,11.92,507.35,4.28,0.76,3.76
1709935200,13.2,10.87,494.0,4.2,0.76,3.93
1709938800,12.79,10.69,494.0,4.46,0.81,3.84
1709942400,14.56,11.91,540.73,5.65,1.21,3.31
1709946000,16.47,13.09,614.17,7.45,1.88,2.95
1709949600,17.84,13.71,660.9,8.48,2.24,4.69
1709953200,18.25,13.7,647.54,8.14,2.18,10.01
1709956800,17.11,12.75,594.14,6.43,1.97,20.03
1709960400,16.68,12.6,580.79,5.83,1.97,27.89
1709964000,17.41,13.57,614.17,6.17,2.21,33.97
1709967600,21.71,17.11,714.3,8.14,2.71,37.91
1709971200,29.84,23.32,894.55,12.34,3.7,35.76
1709974800,38.06,29.79,1121.52,17.99,5.25,30.4
1709978400,45.72,36.18,1415.25,26.39,7.21,18.78
1709982000,52.08,41.14,1655.58,28.79,7.39,4.83
1709985600,56.23,43.42,1642.23,22.62,6.02,0.62
1709989200,62.45,47.78,1642.23,17.31,5.13,0.17
1709992800,66.94,51.1,1602.17,13.71,4.11,0.05
1709996400,67.61,51.32,1455.31,11.14,3.25,0.03
1710000000,63.87,49.08,1295.09,9.51,2.77,0.02
1710003600,58.27,46.27,1174.93,9.34,2.59,0.02
1710007200,54.78,44.88,1121.52,10.37,2.74,0.02
1710010800,52.46,44.08,1054.76,10.97,2.68,0.03
1710014400,50.59,43.38,974.66,9.51,2.06,0.07
1710018000,49.47,43.18,934.6,8.14,1.46,0.18
1710021600,45.26,39.96,881.2,7.63,1.12,0.88
1710025200,38.16,33.85,814.44,7.54,1.1,1.77
1710028800,33.5,29.31,821.11,8.4,1.62,2.03
1710032400,27.12,22.99,794.41,9.51,2.06,3.08
1710036000,23.93,19.39,754.36,9.68,2.18,5.81
1710039600,20.1,15.85,647.54,7.28,1.8,12.34
1710043200,10.63,8.45,460.62,3.08,1.07,20.21
1710046800,6.07,4.64,393.87,2.29,0.95,22.35
1710050400,4.46,3.28,370.5,2.23,0.97,23.6
1710054000,5.2,3.66,397.21,3.26,1.27,22.89
1710057600,7.82,5.49,460.62,4.84,1.7,23.6
1710061200,10.65,7.65,534.06,6.6,2.09,22.53
1710064800,18.23,13.34,787.73,12.85,3.22,12.52
1710068400,29.44,21.52,1121.52,16.79,4.23,2.1
1710072000,38.81,27.98,1255.04,13.37,4.17,0.19
1710075600,50.97,36.42,1375.2,10.97,4.41,0.03
1710079200,59.57,42.1,1388.55,8.91,3.99,0.01
1710082800,61.59,42.73,1295.09,7.45,3.43,0.02
1710086400,58.55,40.16,1161.58,6.85,3.22,0.02
1710090000,54.41,37.87,1081.47,7.2,3.34,0.01
1710093600,55.14,39.54,1068.12,8.05,3.99,0.0
1710097200,54.22,40.6,1028.06,7.97,3.76,0.01
1710100800,49.16,39.15,961.3,6.68,2.41,0.01
1710104400,42.54,36.43,934.6,6.6,1.48,0.04
1710108000,23.73,21.2,741.0,7.2,0.93,2.77
1710111600,18.41,16.02,634.19,6.0,0.97,3.4
1710115200,20.49,16.59,654.22,6.6,1.59,2.1
1710118800,22.46,16.82,741.0,8.31,2.59,1.52
1710122400,20.97,14.51,741.0,9.77,2.8,3.84
1710126000,17.06,11.07,647.54,8.31,2.38,11.62
1710129600,9.2,5.91,480.65,4.03,1.42,22.17
1710133200,5.14,3.33,407.22,2.78,1.09,26.11
1710136800,3.39,2.19,373.84,2.33,0.92,31.11
1710140400,3.36,2.15,373.84,2.87,0.95,33.62
1710144000,5.1,3.35,413.89,4.41,1.28,31.47
1710147600,7.09,4.77,467.3,6.17,1.64,27.89
1710151200,15.35,10.58,734.33,14.05,3.13,13.05
1710154800,28.54,19.81,1108.17,17.65,4.53,1.48
1710158400,41.72,28.8,1295.09,14.05,4.95,0.11
1710162000,55.7,39.4,1495.36,13.37,5.25,0.03
1710165600,55.61,39.78,1375.2,13.19,4.11,0.13
1710169200,44.02,31.09,1068.12,12.34,2.95,1.23
1710172800,29.36,20.04,761.03,9.6,2.06,5.54
1710176400,20.63,14.0,614.17,7.45,1.46,7.69
1710180000,15.72,10.94,527.38,5.83,1.1,8.94
1710183600,14.21,10.19,494.0,4.71,0.86,9.39
1710187200,14.42,10.58,487.33,4.33,0.78,9.03
1710190800,14.78,10.94,487.33,4.28,0.8,8.31
1710194400,14.97,11.07,494.0,4.54,0.88,7.42
1710198000,15.51,11.38,514.03,5.1,1.04,6.53
1710201600,19.05,13.58,594.14,7.03,1.7,5.19
1710205200,21.8,15.1,707.63,9.25,2.68,6.62
1710208800,21.61,14.45,720.98,10.2,2.98,11.98
1710212400,18.26,11.8,620.84,7.8,2.53,20.92
1710216000,9.69,6.28,453.95,3.86,1.55,29.33
1710219600,8.44,5.5,447.27,4.54,1.64,29.68
1710223200,8.48,5.51,480.65,5.91,1.85,27.18
1710226800,7.63,4.81,473.98,5.83,1.74,27.18
1710230400,6.86,4.27,460.62,5.06,1.71,30.04
1710234000,6.33,4.03,447.27,4.54,1.74,33.62
1710237600,14.7,9.87,754.36,13.19,3.73,20.38
1710241200,32.54,22.17,1281.74,23.65,7.09,3.62
1710244800,52.24,35.47,1628.88,23.31,10.01,0.04
1710248400,72.03,50.14,1922.61,23.99,12.76,0.0
1710252000,74.71,52.83,1815.8,20.22,9.54,0.01
1710255600,60.07,42.37,1375.2,14.91,5.01,0.28
1710259200,35.89,25.18,881.2,10.97,2.35,4.69
1710262800,23.6,16.44,674.25,7.97,1.56,7.6
1710266400,16.1,11.56,547.41,6.0,1.18,9.57
1710270000,11.87,8.73,460.62,4.58,0.92,11.09
1710273600,11.09,8.23,433.92,4.11,0.83,10.55
1710277200,11.33,8.45,433.92,4.07,0.85,9.57
1710280800,11.87,8.87,440.6,4.33,0.93,8.58
1710284400,12.71,9.39,460.62,4.97,1.1,7.78
1710288000,17.12,11.83,547.41,7.28,1.82,5.9
1710291600,20.72,14.37,687.6,10.62,2.77,4.25
1710295200,19.76,13.58,680.92,10.8,2.62,6.26
1710298800,16.12,10.81,567.44,7.54,1.91,13.41
1710302400,10.19,6.98,453.95,4.16,1.3,25.39
1710306000,7.37,5.18,427.25,3.47,1.21,31.83
1710309600,6.28,4.53,420.57,3.21,1.22,35.76
1710313200,7.64,5.45,460.62,4.28,1.52,35.76
1710316800,11.94,8.48,560.76,6.85,2.21,33.97
1710320400,17.82,13.05,707.63,10.54,3.13,31.83
1710324000,32.68,24.65,1148.22,23.31,6.02,25.75
1710327600,53.92,41.0,1762.39,43.53,10.85,7.24
1710331200,75.73,58.26,2243.04,51.41,15.26,0.14
1710334800,99.09,79.3,2723.69,58.95,19.07,0.02
1710338400,119.97,98.31,3044.13,64.43,20.74,0.0
1710342000,133.62,111.5,3150.94,64.43,20.5,0.0
1710345600,126.85,106.82,2803.8,51.41,15.26,0.01
1710349200,104.9,89.76,2269.74,34.27,8.23,0.04
1710352800,82.53,71.71,1789.09,22.62,3.93,0.32
1710356400,60.15,52.47,1295.09,13.71,1.89,1.99
1710360000,45.86,39.58,988.01,8.83,1.3,3.89
1710363600,37.86,32.21,834.47,7.03,1.18,4.74
1710367200,32.52,27.68,761.03,6.77,1.22,4.83
1710370800,28.59,23.81,714.3,7.2,1.34,4.74
1710374400,28.48,22.6,767.71,9.42,2.06,3.93
1710378000,29.71,22.83,894.55,12.85,3.1,3.53
1710381600,28.28,21.11,894.55,13.88,3.22,6.62
1710385200,22.55,16.44,707.63,9.77,2.44,21.1
1710388800,13.45,10.37,460.62,3.73,1.33,43.63
1710392400,12.07,9.66,433.92,3.21,1.3,47.21
1710396000,11.36,9.3,427.25,3.21,1.33,47.21
1710399600,14.32,11.24,520.71,6.25,1.94,38.27
1710403200,21.26,15.96,720.98,11.82,3.07,26.82
1710406800,29.98,22.37,974.66,18.85,4.71,18.06
1710410400,41.8,31.4,1375.2,30.5,7.39,7.78
1710414000,54.09,40.44,1735.69,32.22,8.94,0.71
1710417600,62.55,45.53,1815.8,25.7,8.46,0.02
1710421200,72.96,52.92,1895.9,21.25,8.11,0.01
1710424800,77.76,56.78,1869.2,18.51,7.45,0.0
1710428400,75.8,55.05,1708.98,15.08,6.62,0.01
1710432000,72.72,51.97,1562.12,12.17,5.9,0.0
1710435600,72.13,52.07,1522.06,10.2,4.65,0.0
1710439200,74.27,56.77,1548.77,9.77,3.43,0.0
1710442800,69.2,56.13,1415.25,9.08,2.32,0.0
1710446400,60.56,50.52,1255.04,7.54,1.94,0.0
1710450000,55.84,47.09,1148.22,6.77,2.09,0.0
1710453600,51.27,43.92,1081.47,6.94,2.35,0.01
1710457200,48.19,41.42,1054.76,6.94,2.5,0.03
1710460800,54.03,45.05,1201.63,7.37,3.87,0.08
1710464400,68.93,55.3,1682.28,9.6,6.32,0.44
1710468000,77.33,60.09,1922.61,14.22,6.56,1.63
1710471600,68.5,52.66,1642.23,20.91,4.95,13.05
1710475200,19.78,15.42,614.17,6.08,2.06,47.21
1710478800,12.21,9.41,480.65,4.07,1.86,45.42
1710482400,9.79,7.51,453.95,4.28,2.03,41.13
1710486000,7.71,5.72,423.91,4.5,1.97,35.41
1710489600,7.49,5.27,440.6,6.08,2.24,28.97
1710493200,8.23,5.63,494.0,8.23,2.62,23.6
1710496800,10.27,6.99,607.49,12.0,3.34,16.81
1710500400,13.41,8.95,727.65,15.25,3.73,8.85
1710504000,16.31,10.5,734.33,14.39,3.4,5.59
1710507600,20.43,12.69,741.0,13.19,3.31,4.56
1710511200,20.77,12.43,674.25,10.71,2.86,5.99
1710514800,17.34,10.04,567.44,7.88,2.32,9.48
1710518400,17.94,10.82,594.14,8.4,2.32,7.6
1710522000,20.74,13.4,687.6,9.68,2.29,2.73
1710525600,23.5,15.89,727.65,9.0,2.0,0.75
1710529200,25.05,17.33,707.63,7.71,1.73,0.49
1710532800,24.73,17.54,660.9,6.17,1.4,0.37
1710536400,24.81,18.27,640.87,5.1,1.19,0.27
1710540000,24.68,19.25,640.87,4.93,1.16,0.37
1710543600,26.3,20.58,674.25,4.97,1.4,0.32
1710547200,32.93,24.88,827.79,5.44,2.59,0.15
1710550800,44.53,33.11,1174.93,6.0,4.47,0.44
1710554400,49.91,37.09,1361.85,7.71,4.65,1.25
1710558000,45.17,33.52,1214.98,12.17,3.7,6.35
1710561600,12.13,9.04,514.03,5.83,1.67,29.33
1710565200,9.64,7.13,460.62,4.67,1.67,30.04
1710568800,8.61,6.37,453.95,4.58,1.74,29.68
1710572400,6.53,4.66,413.89,4.28,1.53,25.39
1710576000,5.01,3.39,380.52,4.07,1.43,19.85
1710579600,4.42,2.91,367.16,4.2,1.46,16.63
1710583200,10.08,6.56,587.46,9.94,2.89,6.97
1710586800,21.79,14.22,961.3,12.51,5.07,0.42
1710590400,33.73,21.73,1161.58,11.14,6.74,0.02
1710594000,50.15,32.68,1401.9,11.14,8.94,0.0
1710597600,62.4,41.21,1508.71,9.77,8.46,0.0
1710601200,66.64,43.59,1441.96,7.71,6.38,0.0
1710604800,64.21,41.85,1295.09,6.17,4.53,0.0
1710608400,59.25,39.45,1161.58,5.27,3.01,0.0
1710612000,56.54,39.54,1081.47,4.84,2.06,0.0
1710615600,51.81,37.71,947.95,4.76,1.43,0.01
1710619200,47.25,35.48,854.49,5.31,1.22,0.04
1710622800,45.26,35.12,821.11,5.91,1.18,0.07
1710626400,40.5,32.11,821.11,6.34,1.22,0.11
1710630000,34.12,27.07,827.79,6.34,1.37,0.14
1710633600,35.68,27.29,947.95,6.43,2.35,0.11
1710637200,41.5,30.79,1188.28,7.11,3.78,0.63
1710640800,42.94,31.06,1295.09,10.11,3.93,3.62
1710644400,40.28,28.87,1174.93,13.54,3.19,22.53
1710648000,8.91,6.46,460.62,2.55,1.09,41.48
1710651600,6.31,4.53,400.54,2.23,1.12,38.27
1710655200,6.41,4.6,407.22,3.17,1.43,34.69
1710658800,5.4,3.75,393.87,3.47,1.42,29.33
1710662400,3.76,2.49,360.49,3.13,1.22,25.03
1710666000,2.59,1.66,333.79,2.78,1.06,22.35
1710669600,7.13,4.51,520.71,8.74,2.32,10.73
1710673200,16.99,10.87,847.82,12.68,3.87,1.25
1710676800,26.19,16.52,1001.36,10.71,4.35,0.17
1710680400,35.51,22.68,1094.82,9.77,4.77,0.07
1710684000,36.82,23.52,1028.06,8.91,3.76,0.11
1710687600,30.68,19.23,827.79,8.4,2.74,0.45
1710691200,26.07,16.02,707.63,7.63,2.26,0.63
1710694800,26.52,16.7,720.98,6.25,1.94,0.19
1710698400,30.25,19.74,754.36,5.14,1.86,0.05
1710702000,32.93,22.07,741.0,4.16,1.62,0.04
1710705600,35.37,24.41,727.65,3.56,1.42,0.03
1710709200,39.06,28.1,761.03,3.51,1.36,0.03
1710712800,41.71,31.56,807.76,3.9,1.39,0.03
1710716400,43.08,33.65,867.84,4.37,1.68,0.03
1710720000,50.83,39.06,1068.12,5.06,3.22,0.07
1710723600,63.3,47.23,1455.31,6.51,5.72,0.25
1710727200,68.35,49.49,1642.23,8.48,5.96,0.51
1710730800,63.08,43.98,1482.01,12.51,4.89,1.86
1710734400,13.34,9.08,527.38,5.4,1.67,26.11
1710738000,8.17,5.61,423.91,3.08,1.45,33.26
1710741600,7.91,5.61,413.89,2.72,1.58,39.34
1710745200,7.38,5.31,393.87,2.27,1.51,41.48
1710748800,5.82,4.16,357.15,1.99,1.37,38.27
1710752400,4.05,2.77,330.45,1.97,1.28,32.19
1710756000,12.57,8.36,660.9,8.83,3.28,17.7
1710759600,27.83,18.59,1161.58,14.74,5.42,3.35
1710763200,41.52,27.26,1401.9,13.54,7.27,0.02
1710766800,59.74,39.41,1628.88,13.19,10.85,0.0
1710770400,72.36,47.6,1708.98,11.82,11.8,0.0
1710774000,75.58,48.47,1562.12,9.51,10.73,0.0
1710777600,73.08,45.72,1388.55,7.45,8.7,0.0
1710781200,66.77,41.96,1255.04,5.4,5.84,0.0
1710784800,60.93,38.91,1121.52,3.9,3.61,0.0
1710788400,50.93,33.09,934.6,2.87,2.21,0.0
1710792000,42.52,28.17,774.38,2.51,1.85,0.0
1710795600,39.11,26.62,714.3,2.61,2.03,0.0
1710799200,37.24,26.02,707.63,3.0,2.35,0.0
1710802800,36.81,26.19,734.33,3.0,2.5,0.0
1710806400,45.32,31.68,961.3,2.83,3.81,0.25
1710810000,62.13,43.15,1455.31,4.24,6.02,1.72
1710813600,73.95,51.94,1762.39,13.54,6.38,10.1
1710817200,85.65,63.63,1682.28,21.59,5.25,66.52
1710820800,10.29,7.33,377.18,1.93,1.48,45.78
1710824400,4.17,2.73,283.72,1.02,0.97,33.26
1710828000,2.85,1.73,270.37,0.9,0.83,28.97
1710831600,2.19,1.22,260.35,0.85,0.69,24.32
1710835200,1.94,1.02,257.02,0.94,0.67,20.74
1710838800,1.81,0.92,257.02,1.14,0.65,17.7
1710842400,2.57,1.32,287.06,2.29,1.0,14.48
1710846000,3.71,1.92,320.43,3.73,1.3,10.64
1710849600,4.67,2.39,330.45,3.86,1.33,9.3
1710853200,5.46,2.83,337.12,3.64,1.34,9.48
1710856800,5.43,2.81,327.11,3.13,1.19,9.92
1710860400,5.32,2.74,320.43,2.83,1.1,10.1
1710864000,5.17,2.69,317.1,3.0,1.09,9.57
1710867600,4.45,2.4,310.42,3.04,0.95,8.67
1710871200,4.08,2.31,297.07,2.78,0.84,8.31
1710874800,4.68,2.7,300.41,2.78,0.77,7.15
1710878400,6.65,3.97,323.77,3.3,0.82,4.78
1710882000,9.57,5.86,363.83,3.9,0.94,2.77
1710885600,13.4,8.42,417.23,4.24,1.1,1.11
1710889200,18.93,12.12,500.68,3.68,1.45,0.16
1710892800,31.05,20.06,741.0,2.91,2.86,0.31
1710896400,47.81,31.6,1174.93,3.86,5.19,1.9
1710900000,57.94,39.17,1401.9,11.14,5.48,10.1
1710903600,63.5,45.42,1268.39,16.62,4.47,55.79
1710907200,21.66,16.35,473.98,3.08,2.0,60.08
1710910800,12.27,9.37,357.15,1.82,1.62,49.35
1710914400,8.97,6.84,330.45,1.71,1.58,45.42
1710918000,5.27,3.8,303.75,1.52,1.27,35.76
1710921600,3.35,2.16,290.39,1.63,1.13,27.54
1710925200,3.02,1.81,297.07,1.99,1.16,22.89
1710928800,10.49,6.51,614.17,8.05,3.28,11.8
1710932400,23.09,14.77,1041.41,12.68,6.02,1.79
1710936000,35.43,22.47,1255.04,11.82,8.11,0.01
1710939600,54.91,35.12,1548.77,12.51,12.28,0.0
1710943200,73.91,47.63,1815.8,12.85,15.14,0.0
1710946800,86.84,55.47,1869.2,12.0,15.74,0.0
1710950400,88.76,56.96,1789.09,10.8,14.42,0.0
1710954000,78.43,53.88,1602.17,9.85,11.56,0.0
1710957600,69.97,51.27,1388.55,8.83,8.23,0.0
1710961200,56.67,44.4,1094.82,6.94,3.13,0.03
1710964800,48.69,39.34,934.6,6.17,1.68,0.08
1710968400,45.01,36.73,854.49,6.08,1.62,0.12
1710972000,42.14,34.73,834.47,6.34,1.82,0.13
1710975600,37.14,30.2,794.41,6.43,1.76,0.25
1710979200,34.92,26.89,834.47,7.45,2.41,0.45
1710982800,26.33,19.69,781.06,9.34,2.74,4.16
1710986400,22.84,16.61,734.33,9.08,2.8,18.78
1710990000,20.63,14.98,627.52,5.91,2.35,45.42
1710993600,10.34,7.39,433.92,2.27,1.37,45.42
1710997200,7.03,4.99,383.85,1.95,1.22,40.05
1711000800,6.37,4.6,387.19,2.12,1.3,41.13
1711004400,9.71,6.83,487.33,4.84,2.0,38.62
1711008000,16.89,11.82,674.25,9.34,3.13,36.12
1711011600,24.54,17.43,881.2,14.91,4.53,32.9
1711015200,35.22,25.55,1228.33,25.36,7.39,27.18
1711018800,49.72,36.22,1642.23,38.39,10.61,11.27
1711022400,64.23,46.06,1842.5,39.07,12.52,0.32
1711026000,83.19,62.47,2136.23,38.39,15.5,0.01
1711029600,98.33,75.74,2296.45,38.73,16.45,0.0
1711033200,105.99,79.68,2216.34,33.24,15.02,0.0
1711036800,97.3,70.99,1895.9,23.31,11.09,0.01
1711040400,79.73,58.54,1562.12,15.08,6.56,0.01
1711044000,66.46,51.09,1321.79,10.45,3.64,0.01
1711047600,57.05,44.94,1108.17,7.54,2.06,0.05
1711051200,51.99,42.09,974.66,6.17,1.58,0.07
1711054800,50.67,42.05,921.25,5.74,1.46,0.07
1711058400,49.67,42.33,921.25,5.83,1.52,0.08
1711062000,48.35,41.48,934.6,6.68,1.89,0.17
1711065600,54.22,44.21,1121.52,8.48,3.73,0.25
1711069200,68.1,53.19,1575.47,11.31,6.62,1.4
1711072800,77.93,60.0,1869.2,17.65,6.62,6.53
1711076400,80.39,62.23,1789.09,22.62,5.3,37.19
1711080000,20.37,16.0,600.81,3.98,2.03,57.22
1711083600,12.7,9.76,480.65,2.68,1.76,52.21
1711087200,11.12,8.53,467.3,2.91,1.85,49.35
1711090800,18.57,13.63,674.25,9.6,3.81,48.64
1711094400,34.47,25.39,1068.12,22.62,8.11,60.8
1711098000,51.09,38.75,1548.77,38.39,12.87,66.52
1711101600,71.04,55.91,2136.23,58.95,18.84,58.65
1711105200,97.3,78.2,2777.1,82.94,24.32,43.27
1711108800,117.03,93.75,2990.72,90.48,24.56,21.28
1711112400,135.32,108.31,3070.83,80.2,20.27,7.06
1711116000,152.77,123.66,3204.35,73.34,18.36,1.86
1711119600,164.77,134.03,3231.05,69.23,17.88,0.56
1711123200,170.87,141.07,3284.45,71.97,18.84,0.37
1711126800,171.4,144.85,3391.27,76.77,19.79,0.47
1711130400,169.51,146.23,3391.27,78.83,19.31,1.17
1711134000,162.46,141.5,3177.64,73.34,17.4,2.03
1711137600,154.76,135.66,2910.61,65.8,15.26,2.39
1711141200,144.05,127.28,2616.88,54.84,12.64,2.44
1711144800,129.16,114.96,2243.04,34.27,6.68,1.92
1711148400,112.92,100.35,1949.31,21.93,4.11,1.56
1711152000,104.47,90.96,1789.09,17.48,4.83,3.0
1711155600,109.74,93.44,1976.01,19.54,7.03,18.95
1711159200,118.84,101.14,2082.82,20.91,6.26,58.65
1711162800,128.39,111.39,1949.31,12.34,4.77,104.43
1711166400,24.16,20.9,580.79,2.06,1.83,70.81
1711170000,12.7,10.63,440.6,1.76,1.43,60.08
1711173600,11.07,9.18,427.25,2.14,1.46,57.22
1711177200,13.02,10.87,473.98,3.9,2.0,50.78
1711180800,17.62,14.77,567.44,6.51,2.89,45.06
1711184400,22.5,18.95,667.57,9.08,3.78,40.77
1711188000,32.64,26.76,961.3,17.99,5.48,26.82
1711191600,47.88,37.86,1361.85,30.5,7.75,9.03
1711195200,60.86,46.54,1522.06,35.3,9.42,1.88
1711198800,76.15,57.29,1695.63,37.7,11.8,0.32
1711202400,89.48,67.12,1842.5,39.41,13.47,0.04
1711206000,95.98,72.23,1842.5,38.73,13.47,0.01
1711209600,94.45,72.1,1762.39,35.64,12.64,0.02
1711213200,87.03,67.94,1615.52,32.9,11.09,0.05
1711216800,80.26,63.96,1455.31,30.85,9.18,0.14
1711220400,70.21,57.06,1201.63,23.65,6.14,0.63
1711224000,61.92,51.21,1014.71,16.96,3.99,1.7
1711227600,58.28,48.62,921.25,13.02,3.04,2.66
1711231200,57.53,48.33,894.55,11.65,2.68,3.08
1711234800,57.21,48.24,907.9,10.88,2.56,3.22
1711238400,61.65,51.05,1028.06,11.48,3.4,4.29
1711242000,69.21,56.63,1281.74,14.05,4.83,18.78
1711245600,77.78,64.39,1428.6,15.94,5.01,47.92
1711249200,80.06,67.83,1335.14,10.62,4.11,77.96
1711252800,26.89,23.09,607.49,3.13,2.38,62.23
1711256400,15.31,12.95,467.3,2.63,2.06,50.07
1711260000,12.91,10.9,440.6,3.0,2.03,43.27
1711263600,13.06,11.19,460.62,3.77,2.15,39.34
1711267200,15.23,13.08,507.35,5.01,2.59,37.19
1711270800,17.43,14.99,560.76,6.34,3.01,35.05
1711274400,27.69,22.66,881.2,18.16,5.84,21.28
1711278000,46.32,36.88,1455.31,37.36,11.32,4.87
1711281600,64.74,50.52,1842.5,45.93,14.66,0.11
1711285200,81.59,65.51,2189.64,50.72,17.17,0.02
1711288800,93.57,77.72,2403.26,56.21,18.36,0.01
1711292400,99.36,83.75,2403.26,56.21,17.17,0.01
1711296000,98.19,83.86,2243.04,45.24,12.4,0.02
1711299600,91.3,79.99,2029.42,38.04,9.89,0.03
1711303200,88.01,78.56,1869.2,35.64,9.18,0.06
1711306800,83.76,75.12,1682.28,32.56,7.99,0.11
1711310400,78.97,70.92,1468.66,26.73,6.14,0.23
1711314000,75.65,67.83,1335.14,20.56,4.53,0.45
1711317600,73.63,66.45,1281.74,18.85,4.41,0.71
1711321200,74.51,67.51,1335.14,21.42,5.72,0.88
1711324800,84.52,74.96,1615.52,25.7,9.18,0.98
1711328400,102.48,87.8,2136.23,33.24,15.26,7.87
1711332000,116.42,97.55,2323.15,42.84,17.4,41.13
1711335600,125.29,107.81,2029.42,28.45,12.64,124.45
1711339200,26.31,22.88,600.81,3.21,3.37,78.68
1711342800,15.36,13.12,460.62,2.08,2.26,63.66
1711346400,16.26,14.07,453.95,2.31,2.24,60.8
1711350000,26.92,22.27,700.95,8.23,3.43,44.35
1711353600,44.74,36.08,1121.52,15.77,5.07,32.9
1711357200,60.27,48.8,1508.71,22.62,7.03,30.4
1711360800,78.39,63.66,1949.31,36.33,11.8,33.62
1711364400,100.47,81.55,2456.67,55.52,16.93,18.78
1711368000,123.55,99.27,2830.51,67.86,20.74,3.71
1711371600,138.25,112.8,2937.32,65.12,20.5,0.93
1711375200,140.33,118.15,2857.21,54.15,15.5,1.1
1711378800,135.27,116.81,2643.59,42.84,10.13,3.04
1711382400,123.08,109.05,2376.56,32.9,6.44,5.63
1711386000,114.28,103.28,2189.64,26.73,4.71,3.0
1711389600,107.28,97.92,1976.01,21.93,3.81,2.53
1711393200,97.36,88.35,1682.28,17.65,3.01,3.49
1711396800,85.33,77.03,1401.9,14.05,2.53,3.93
1711400400,76.29,68.98,1228.33,12.0,2.41,3.35
1711404000,71.39,64.56,1161.58,12.0,2.86,2.75
1711407600,67.81,60.98,1161.58,14.22,3.93,2.82
1711411200,71.89,62.44,1335.14,19.02,7.09,4.16
1711414800,88.59,73.9,1815.8,27.08,12.52,18.24
1711418400,101.06,82.65,2029.42,32.9,12.16,38.98
1711422000,91.9,74.42,1762.39,24.33,7.87,49.35
1711425600,60.26,48.57,1255.04,14.57,5.01,39.34
1711429200,62.11,49.94,1348.5,15.08,5.13,33.62
1711432800,70.52,57.64,1562.12,18.34,6.68,44.35
1711436400,77.45,64.1,1695.63,21.93,8.23,57.94
1711440000,74.2,62.36,1682.28,21.08,7.27,48.64
1711443600,57.71,49.26,1441.96,17.99,6.08,38.98
1711447200,51.17,42.85,1468.66,22.62,6.32,20.92
1711450800,67.52,54.55,1976.01,30.5,9.18,2.06
1711454400,87.71,69.28,2403.26,31.87,12.52,0.02
1711458000,107.72,85.79,2696.99,34.62,16.45,0.0
1711461600,122.0,95.41,2750.4,31.87,15.5,0.0
1711465200,123.93,94.79,2483.37,25.36,10.49,0.0
1711468800,111.19,83.91,2082.82,18.34,5.9,0.01
1711472400,94.29,71.45,1735.69,14.05,3.76,0.03
1711476000,81.69,63.05,1508.71,11.65,2.68,0.06
1711479600,70.09,56.22,1308.44,10.88,2.44,0.12
